Number,Blocked or Success,Day of Week,Month,Date,Time,Week Number,ISO-8601
1800132468,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Tuesday,April,11-04-2017,17:52,WN15,2017-04-11 17:52:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,April,11-04-2017,18:00,WN15,2017-04-11 18:00:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,April,11-04-2017,18:10,WN15,2017-04-11 18:10:00
61136150,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Tuesday,April,11-04-2017,18:11,WN15,2017-04-11 18:11:00
61132850,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Tuesday,April,11-04-2017,18:12,WN15,2017-04-11 18:12:00
1800132468,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Tuesday,April,11-04-2017,18:12,WN15,2017-04-11 18:12:00
61132307,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Tuesday,April,11-04-2017,18:20,WN15,2017-04-11 18:20:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,April,11-04-2017,18:30,WN15,2017-04-11 18:30:00
61136150,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Tuesday,April,11-04-2017,18:31,WN15,2017-04-11 18:31:00
61132850,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Tuesday,April,11-04-2017,18:32,WN15,2017-04-11 18:32:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,April,11-04-2017,18:32,WN15,2017-04-11 18:32:00
61132307,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Tuesday,April,11-04-2017,18:40,WN15,2017-04-11 18:40:00
1800076072,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Tuesday,April,11-04-2017,18:50,WN15,2017-04-11 18:50:00
61136150,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Tuesday,April,11-04-2017,18:51,WN15,2017-04-11 18:51:00
61132850,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Tuesday,April,11-04-2017,18:52,WN15,2017-04-11 18:52:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,April,11-04-2017,18:52,WN15,2017-04-11 18:52:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,April,11-04-2017,19:00,WN15,2017-04-11 19:00:00
1800076072,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Tuesday,April,11-04-2017,19:10,WN15,2017-04-11 19:10:00
61136150,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Tuesday,April,11-04-2017,19:11,WN15,2017-04-11 19:11:00
61132850,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,April,11-04-2017,19:12,WN15,2017-04-11 19:12:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,April,11-04-2017,19:12,WN15,2017-04-11 19:12:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,April,11-04-2017,19:20,WN15,2017-04-11 19:20:00
61136150,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Tuesday,April,11-04-2017,19:31,WN15,2017-04-11 19:31:00
61132307,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Tuesday,April,11-04-2017,19:40,WN15,2017-04-11 19:40:00
61136150,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Tuesday,April,11-04-2017,19:51,WN15,2017-04-11 19:51:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,April,11-04-2017,20:00,WN15,2017-04-11 20:00:00
61136150,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,April,11-04-2017,20:11,WN15,2017-04-11 20:11:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,April,11-04-2017,20:20,WN15,2017-04-11 20:20:00
61136150,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,April,11-04-2017,20:31,WN15,2017-04-11 20:31:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,April,11-04-2017,20:40,WN15,2017-04-11 20:40:00
61136150,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,April,11-04-2017,20:51,WN15,2017-04-11 20:51:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,April,11-04-2017,21:00,WN15,2017-04-11 21:00:00
61136150,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,April,11-04-2017,21:11,WN15,2017-04-11 21:11:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,April,11-04-2017,21:20,WN15,2017-04-11 21:20:00
61136150,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Tuesday,April,11-04-2017,21:31,WN15,2017-04-11 21:31:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,April,11-04-2017,21:40,WN15,2017-04-11 21:40:00
61136150,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Tuesday,April,11-04-2017,21:51,WN15,2017-04-11 21:51:00
61136150,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Tuesday,April,11-04-2017,22:11,WN15,2017-04-11 22:11:00
61132307,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,7:00,WN15,2017-04-12 7:00:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,7:20,WN15,2017-04-12 7:20:00
1800076072,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,7:30,WN15,2017-04-12 7:30:00
61136150,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,7:30,WN15,2017-04-12 7:30:00
1800132468,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,7:30,WN15,2017-04-12 7:30:00
61132850,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,7:30,WN15,2017-04-12 7:30:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,7:40,WN15,2017-04-12 7:40:00
61136150,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,7:50,WN15,2017-04-12 7:50:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,7:50,WN15,2017-04-12 7:50:00
61132850,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,7:51,WN15,2017-04-12 7:51:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,7:51,WN15,2017-04-12 7:51:00
61132307,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,8:00,WN15,2017-04-12 8:00:00
61136150,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,8:10,WN15,2017-04-12 8:10:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,8:11,WN15,2017-04-12 8:11:00
61132850,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,8:11,WN15,2017-04-12 8:11:00
1800132468,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,8:12,WN15,2017-04-12 8:12:00
61132307,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,8:20,WN15,2017-04-12 8:20:00
61136150,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,8:30,WN15,2017-04-12 8:30:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,8:31,WN15,2017-04-12 8:31:00
61132850,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,8:31,WN15,2017-04-12 8:31:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,8:32,WN15,2017-04-12 8:32:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,8:40,WN15,2017-04-12 8:40:00
61136150,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,8:50,WN15,2017-04-12 8:50:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,8:51,WN15,2017-04-12 8:51:00
61132850,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,8:51,WN15,2017-04-12 8:51:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,8:52,WN15,2017-04-12 8:52:00
61132307,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,9:00,WN15,2017-04-12 9:00:00
61136150,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,9:10,WN15,2017-04-12 9:10:00
1800076072,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,9:11,WN15,2017-04-12 9:11:00
61132850,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,9:11,WN15,2017-04-12 9:11:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,9:12,WN15,2017-04-12 9:12:00
61132307,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,9:20,WN15,2017-04-12 9:20:00
61136150,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,9:30,WN15,2017-04-12 9:30:00
1800076072,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,9:31,WN15,2017-04-12 9:31:00
61132850,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,9:31,WN15,2017-04-12 9:31:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,9:32,WN15,2017-04-12 9:32:00
61132307,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,9:40,WN15,2017-04-12 9:40:00
61136150,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,9:50,WN15,2017-04-12 9:50:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,9:51,WN15,2017-04-12 9:51:00
61132850,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,9:51,WN15,2017-04-12 9:51:00
1800132468,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,9:52,WN15,2017-04-12 9:52:00
61132307,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,10:00,WN15,2017-04-12 10:00:00
61136150,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,10:10,WN15,2017-04-12 10:10:00
1800076072,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,10:11,WN15,2017-04-12 10:11:00
61132850,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,10:11,WN15,2017-04-12 10:11:00
1800132468,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,10:12,WN15,2017-04-12 10:12:00
61132307,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,10:20,WN15,2017-04-12 10:20:00
61136150,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,10:30,WN15,2017-04-12 10:30:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,10:31,WN15,2017-04-12 10:31:00
61132850,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,10:31,WN15,2017-04-12 10:31:00
1800132468,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,10:32,WN15,2017-04-12 10:32:00
61132307,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,10:40,WN15,2017-04-12 10:40:00
61136150,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,10:50,WN15,2017-04-12 10:50:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,10:51,WN15,2017-04-12 10:51:00
61132850,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,10:51,WN15,2017-04-12 10:51:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,10:52,WN15,2017-04-12 10:52:00
61132307,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,11:00,WN15,2017-04-12 11:00:00
61136150,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,11:10,WN15,2017-04-12 11:10:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,11:11,WN15,2017-04-12 11:11:00
61132850,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,11:11,WN15,2017-04-12 11:11:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,11:12,WN15,2017-04-12 11:12:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,11:20,WN15,2017-04-12 11:20:00
61136150,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,11:30,WN15,2017-04-12 11:30:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,11:31,WN15,2017-04-12 11:31:00
61132850,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,11:31,WN15,2017-04-12 11:31:00
1800132468,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,11:32,WN15,2017-04-12 11:32:00
61132307,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,11:40,WN15,2017-04-12 11:40:00
61136150,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,11:50,WN15,2017-04-12 11:50:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,11:51,WN15,2017-04-12 11:51:00
61132850,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,11:51,WN15,2017-04-12 11:51:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,11:52,WN15,2017-04-12 11:52:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,12:00,WN15,2017-04-12 12:00:00
61136150,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,12:10,WN15,2017-04-12 12:10:00
1800076072,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,12:11,WN15,2017-04-12 12:11:00
61132850,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,12:11,WN15,2017-04-12 12:11:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,12:12,WN15,2017-04-12 12:12:00
61132307,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,12:20,WN15,2017-04-12 12:20:00
61136150,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,12:30,WN15,2017-04-12 12:30:00
1800076072,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,12:31,WN15,2017-04-12 12:31:00
61132850,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,12:31,WN15,2017-04-12 12:31:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,12:32,WN15,2017-04-12 12:32:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,12:40,WN15,2017-04-12 12:40:00
61136150,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,12:50,WN15,2017-04-12 12:50:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,12:51,WN15,2017-04-12 12:51:00
61132850,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,12:51,WN15,2017-04-12 12:51:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,12:52,WN15,2017-04-12 12:52:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,13:00,WN15,2017-04-12 13:00:00
61136150,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,13:10,WN15,2017-04-12 13:10:00
1800076072,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,13:11,WN15,2017-04-12 13:11:00
61132850,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,13:11,WN15,2017-04-12 13:11:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,13:12,WN15,2017-04-12 13:12:00
61132307,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,13:20,WN15,2017-04-12 13:20:00
61136150,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,13:30,WN15,2017-04-12 13:30:00
1800076072,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,13:31,WN15,2017-04-12 13:31:00
61132850,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,13:31,WN15,2017-04-12 13:31:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,13:32,WN15,2017-04-12 13:32:00
61132307,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,13:40,WN15,2017-04-12 13:40:00
61136150,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,13:50,WN15,2017-04-12 13:50:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,13:51,WN15,2017-04-12 13:51:00
61132850,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,13:51,WN15,2017-04-12 13:51:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,13:52,WN15,2017-04-12 13:52:00
61132307,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,14:00,WN15,2017-04-12 14:00:00
61136150,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,14:10,WN15,2017-04-12 14:10:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,14:11,WN15,2017-04-12 14:11:00
61132850,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,14:11,WN15,2017-04-12 14:11:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,14:12,WN15,2017-04-12 14:12:00
61132307,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,14:20,WN15,2017-04-12 14:20:00
61136150,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,14:30,WN15,2017-04-12 14:30:00
1800076072,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,14:31,WN15,2017-04-12 14:31:00
61132850,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,14:31,WN15,2017-04-12 14:31:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,14:32,WN15,2017-04-12 14:32:00
61132307,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,14:40,WN15,2017-04-12 14:40:00
61136150,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,14:50,WN15,2017-04-12 14:50:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,14:51,WN15,2017-04-12 14:51:00
61132850,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,14:51,WN15,2017-04-12 14:51:00
1800132468,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,14:52,WN15,2017-04-12 14:52:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,15:00,WN15,2017-04-12 15:00:00
61136150,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,15:10,WN15,2017-04-12 15:10:00
1800076072,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,15:11,WN15,2017-04-12 15:11:00
61132850,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,15:11,WN15,2017-04-12 15:11:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,15:12,WN15,2017-04-12 15:12:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,15:20,WN15,2017-04-12 15:20:00
61136150,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,15:30,WN15,2017-04-12 15:30:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,15:31,WN15,2017-04-12 15:31:00
61132850,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,15:31,WN15,2017-04-12 15:31:00
1800132468,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,15:32,WN15,2017-04-12 15:32:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,15:40,WN15,2017-04-12 15:40:00
61136150,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,15:50,WN15,2017-04-12 15:50:00
1800076072,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,15:51,WN15,2017-04-12 15:51:00
61132850,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,15:51,WN15,2017-04-12 15:51:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,15:52,WN15,2017-04-12 15:52:00
61132307,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,16:00,WN15,2017-04-12 16:00:00
61136150,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,16:10,WN15,2017-04-12 16:10:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,16:11,WN15,2017-04-12 16:11:00
61132850,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,16:11,WN15,2017-04-12 16:11:00
1800132468,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,16:12,WN15,2017-04-12 16:12:00
61132307,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,16:20,WN15,2017-04-12 16:20:00
61136150,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,16:30,WN15,2017-04-12 16:30:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,16:31,WN15,2017-04-12 16:31:00
61132850,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,16:31,WN15,2017-04-12 16:31:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,16:32,WN15,2017-04-12 16:32:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,16:40,WN15,2017-04-12 16:40:00
61136150,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,16:50,WN15,2017-04-12 16:50:00
1800076072,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,16:51,WN15,2017-04-12 16:51:00
61132850,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,16:51,WN15,2017-04-12 16:51:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,16:52,WN15,2017-04-12 16:52:00
61132307,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,17:00,WN15,2017-04-12 17:00:00
61136150,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,17:10,WN15,2017-04-12 17:10:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,17:11,WN15,2017-04-12 17:11:00
61132850,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,17:11,WN15,2017-04-12 17:11:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,17:12,WN15,2017-04-12 17:12:00
61132307,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,17:20,WN15,2017-04-12 17:20:00
61136150,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,17:30,WN15,2017-04-12 17:30:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,17:31,WN15,2017-04-12 17:31:00
61132850,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,17:31,WN15,2017-04-12 17:31:00
1800132468,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,17:32,WN15,2017-04-12 17:32:00
61132307,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,17:40,WN15,2017-04-12 17:40:00
61136150,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,17:50,WN15,2017-04-12 17:50:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,17:51,WN15,2017-04-12 17:51:00
61132850,CALL BLOCKED BY CENTRELINK PHONE SYSTEM,Wednesday,April,12-04-2017,17:51,WN15,2017-04-12 17:51:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Wednesday,April,12-04-2017,17:52,WN15,2017-04-12 17:52:00
